Label,Rating,Product,Aspect,TextBlob,VADER,Afinn,Review
0,2,Seagate 320GB HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST320DM000),2tb,0.085,0.7351,1,"Reducing my original rating to 2-stars is being very generous.**ORIGINAL REVIEW**December 2011: Since I received the Seagate ST2000DM001 Barracuda 2TB Hard Drive in nothing but a padded envelope that had clearly seen 'better days,' I The Seagate ST2000DM001 Barracuda 2TB Hard Drive is product is a 'bare bones' drive, meaning that if you are adding this to your system as an extra drive (as opposed to a replacement of an existing drive) make sure you have the necessary hardware (ie: a spare SATA cable, a spare SATA power plug from your power supply, a spare SATA motherboard connector, plus any HDD screw and/or rails for your particular case) before you start.Overall, I had no issues with the Seagate ST2000DM001 Barracuda 2TB Hard Drive.  "
-1,2,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",major network,0.088,0.4754,0,"However, the stations that are about 46 miles away, which in my case are the major networks and the only ones I really cared about, do not come in at all. "
0,2,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),card,0.092,0.7227,2,"Got this mostly for the size, but was hoping for some better speed in my Nikon D7000 compared to the 4GB Sandisk Extreme Class 4 cards I already had. No difference, in fact in some cases the Sandisk cards are about a second faster.Here's what I did to test:Shoot 9 continuous shots (fills the buffer) with the camera set to 5fps, 14-bit RAW.As soon as the last shot completes, time how long it takes to clear the buffer (until a 9 appears in the viewfinder again indicating you can shoot 9 shots).After 5 runs apiece shooting the same subject and lighting conditions the Class 10 Transcend card and the Class 4 SanDisk card come in at exactly the same - around 11 seconds."
-1,2,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",antenna,0.095,0.2732,1,"The only way I could get a decent signal was holding the antenna, facing a window and only at a certain angle.  I returned this antenna and am going to install an outdoors antenna."
0,2,Apple TV MD199LL/A [NEWEST VERSION],app,0.1,0.3071,1,"The app selection is much better now than when the product first came out BUT, if you're looking for free content, you will be disappointed."
-1,2,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),file,0.101,-0.4215,-3,"Because I regularly backed up the drive to an external hard drive at home, and synced the most used files to another location at work using a free Microsoft utility called Sync Toy 2.1, I lost no critical data and have decided that I will not pursue recovering data from the device.  "
-1,2,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",reception,0.105,-0.813,-5,"It seems the leaf is a very good compromise so that you can hide the antenna, however the reception does suffer as compared with an antenna like the RCA (Which is ugly as hell by the way and occupies a lot of space). "
-1,2,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),large file,0.107,-0.34,-2,"While it works all right for small files, I get errors left and right when transferring large files and sometimes the flash drive isn't even recognized (using both PC or Mac). "
-1,2,LG Tone HBS-730 Wireless Stereo Headset - Black,headset,0.112,0.2732,4,Unfortunately the headset drops connections frequently depending on the position of my phone.  The sound quality and battery life are far superior to any other BT headsets I've used yet.  
0,2,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",length,0.112,0.3818,1,"I bought a bunch of these (different lengths) to connect my new 3D capable receiver, TV and Blu-ray setup.  "
-1,2,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),sound quality,0.117,0.4576,2,"When fully engaged, you picked up audio without vocals - and even then the sound quality was less than par.  "
-1,2,"Amazon Kindle Paperwhite Case - Lightest and Thinnest Protective Genuine Leather Cover with Auto Wake/Sleep for Amazon Kindle Paperwhite, Saddle Tan",quality,0.119,0.0008,6,"I found other covers with what looked like higher quality leather but it was not clear how well they fit, and I wanted a case not a sack."
-1,2,"Panasonic ErgoFit Best in Class In-Ear Earbud Headphones RP-HJE120-D (Orange) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit, iPhone, Android Compatible, Noise Isolating Headphones",bass,0.121,-0.5994,-3,The main problem with them is there is no bass. 
-1,2,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],card,0.121,0.4019,4,The class ten card failed and jamed my phone a KYOCERA RISE : it was replaced with another regular H D 32GB SanDisk card and is working fine. The micro SDHC CARDS are 1/3 less in price than they used to be and are a best buy by far.
0,2,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,adapter,0.125,0.6124,0,"I like the smaller more flush car adapters, I dont like things sticking out in my car, other alternatives out there, I returned this"
-1,2,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),cable,0.125,-0.4019,-2,Ive used only cheaper hdmi cables and this is the first one that Ive had problems. 
0,2,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),battery,0.127,0,0,I listen to the volume just short of full volume and it is sufficient and with it up that loud the battery will typically last around 6 hours or a little more without having to charge it up.
-1,2,Google Chromecast HDMI Streaming Media Player,tv,0.133,-0.1779,-1,Thought this product was to allow me to surf the net and view it using my TV as my monitorIt just seems to be a cheaper version of the ROKUToo many pay sites and apps and no real internet content
-1,2,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",rca,0.138,0.5499,0,"I've owned an RCA flat antenna (1650 Model I believe) for over a year and have only gotten limited results.  Hooked it up to the TV and was surprised that not only did I not get more stations, but the ones that I was able to get with the RCA were not coming in as clearly as before.  "
-1,2,LG Tone HBS-730 Wireless Stereo Headset - Black,quality,0.15,0.7261,5,"The earbuds were uncomfortable, and I experienced low-quality audio and stuttering during music playback.  This item cost $60, but my $15 junky earbuds produce better quality audio, are more comfortable, and don't make me feel like an idiot while using them."
0,2,"Amazon Kindle Paperwhite Case - Lightest and Thinnest Protective Genuine Leather Cover with Auto Wake/Sleep for Amazon Kindle Paperwhite, Saddle Tan",quality,0.15,0.4754,2,"The Amazon cover is very well made with quality leather, however, it adds considerable weight to the Paperwhite and it swallowed up my Paperwhite once it was inserted into this case. "
0,2,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",cable,0.15,-0.3818,-2,I will be without cable for a few days while I fix my DVR and I pick up the Leaf 50 to been able to record shows and in case of emergency. 
-1,2,Apple TV MD199LL/A [NEWEST VERSION],content,0.156,-0.6023,1,"I am not happybut i was expecting more channels to see for free, but look apple didn't want to put to much content for free,I am really disappointing w/My purchase, cause I can have a much cheaper streaming device w/more content and I think this is solely to got more money from your pockets to sell even the TV shows already aired a long time ago,"
-1,2,Garmin Portable Friction Mount,friction,0.156,0.5106,4,"Worked fine for first few years, now the friction does not hold the dash like it used too."
-1,2,Apple TV MD199LL/A [NEWEST VERSION],streaming,0.156,-0.6023,1,"I am not happybut i was expecting more channels to see for free, but look apple didn't want to put to much content for free,I am really disappointing w/My purchase, cause I can have a much cheaper streaming device w/more content and I think this is solely to got more money from your pockets to sell even the TV shows already aired a long time ago,"
0,2,Roku 3 Streaming Media Player (2014 model),app,0.159,0.4754,2,"I bought the Roku because of the high ratings and that it has the most mature app marketplace versus other streamers.  To catch sling, you have to install the iPhone or Android app on your smartphone and then push it to the Roku.  "
0,2,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",book,0.16,0.5267,1,The only real advantages that I can see for the Kindle Fire HD is if you are very invested into prime and use instant videos and rent a free book from the Kindle store. 
-1,2,"TP-LINK TL-WN722N Wireless N150 High Gain USB Adapter, 150Mbps, 4dBi External Antenna, WPS Button, Support Windows XP/Vista/7/8",signal,0.162,0.8555,12,The signal strength indicator indicates that the strength/ range is good to excellent but the download/ internet surfing speed is very slow. I think line of sight would help as the desktop this is inserted in is at the other end of the house but then you would think the signal strength indicator bar would reflect the weak signal. 
-1,2,LG Tone HBS-730 Wireless Stereo Headset - Black,noise,0.167,0.9136,8,"Music of all kinds plays clearly (not audiophile level, but good enough), and the buds do isolate outside noise pretty well.If you need a phone headset with clear voice quality and background noise reduction, buy something else.Everyone I spoke with said that they could hear every noise in the background over my voice. "
-1,2,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",cord,0.175,-0.3182,-1,I think this cord is too long cause there was a delay in the video from the sound. 
-1,2,Canon EF 50mm f/1.8 II Camera Lens - Fixed (Discontinued by Manufacturer),camera,0.182,-0.4767,-1,"Over the next few hours of picture taking, my camera starting giving me the ER1 error more and more.  It turns out the lens broke a contact point on my camera body and shoved it back into my camera.  Fortunately a local camera shop was able to fix it for very, very cheap and only 1/2 hour of time.  "
0,2,Roku 2 XS 1080p Streaming Player (Old Model),apple tv,0.188,0.4404,2,"I'm pretty sure it asked if I wanted to (for the paid channels), if I remember correctly, I think I could have put Xs or 0s instead of a card number.**Old Review**I switched from the Apple TV for want of Hulu plus. The netflicks setup and different from Apple TV but it does automatically switch to the next episode."
-1,2,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,cable,0.192,0.7956,6,I've been very happy with AmazonBasics cables in the past -- but today I'm not happy at all.  And while I might blame the case maker in a lot of instances -- I can't this time as the OEM cable works with it just fine.  
0,2,Wireless Router w/ WiFi Range Extender Mode (300 Mbps) by Medialink - Easy YouTube Setup Video (Part# MWNWAPR300N ),service,0.2,-0.6808,-3,"I called customer service as was taken aback that a real person answered, no waiting, no menus, no automated anything.  "
0,2,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,blue light,0.2,0,0,Then one day I plugged my phone in and thought it was charging since the blue light was on.
0,2,Wireless Router w/ WiFi Range Extender Mode (300 Mbps) by Medialink - Easy YouTube Setup Video (Part# MWNWAPR300N ),service,0.2,0.5719,3,"My tablet couldn't pick up service sitting on the couch 30 feet away, but it could if I stood up.  Their customer service was nice, and changed a few settings to get it working.  "
0,2,Motorola Vehicle Power Adapter micro-USB Charger,cable,0.2,0.5976,10,"What happens is the microUSB connector doesn't make good contact and we have to wiggle and finagle the cable to get it to work and even then it only works for a few seconds, until you hit a bump and the cable vibrates and loses its connection. The media bridge cables are the best, they feel like they click in when you connect them, very solid. "
